"id","country_id:id","name","code"
"state_co_1145","base.co","PALMITO / Sucre","70523"
"state_co_1146","base.co","SAMPUÉS / Sucre","70670"
"state_co_1147","base.co","SAN BENITO ABAD / Sucre","70678"
"state_co_1148","base.co","SAN JUAN DE BETULIA / Sucre","70702"
"state_co_1149","base.co","SAN MARCOS / Sucre","70708"
"state_co_1150","base.co","SAN ONOFRE / Sucre","70713"
"state_co_1151","base.co","SAN PEDRO / Sucre","70717"
"state_co_1152","base.co","SINCÉ / Sucre","70742"
"state_co_1153","base.co","SUCRE / Sucre","70771"
"state_co_1154","base.co","SANTIAGO DE TOLÚ / Sucre","70820"
"state_co_1155","base.co","TOLÚ VIEJO / Sucre","70823"
"state_co_1156","base.co","IBAGUÉ / Tolima","73001"
"state_co_1157","base.co","ALPUJARRA / Tolima","73024"
"state_co_1158","base.co","ALVARADO / Tolima","73026"
"state_co_1159","base.co","AMBALEMA / Tolima","73030"
"state_co_1160","base.co","ANZOÁTEGUI / Tolima","73043"
"state_co_1161","base.co","ARMERO / Tolima","73055"
"state_co_1162","base.co","ATACO / Tolima","73067"
"state_co_1163","base.co","CAJAMARCA / Tolima","73124"
"state_co_1164","base.co","CARMEN DE APICALÁ / Tolima","73148"
"state_co_1165","base.co","CASABIANCA / Tolima","73152"
"state_co_1166","base.co","CHAPARRAL / Tolima","73168"
"state_co_1167","base.co","COELLO / Tolima","73200"
"state_co_1168","base.co","COYAIMA / Tolima","73217"
"state_co_1169","base.co","CUNDAY / Tolima","73226"
"state_co_1170","base.co","DOLORES / Tolima","73236"
"state_co_1171","base.co","ESPINAL / Tolima","73268"
"state_co_1172","base.co","FALAN / Tolima","73270"
"state_co_1173","base.co","FLANDES / Tolima","73275"
"state_co_1174","base.co","FRESNO / Tolima","73283"
"state_co_1175","base.co","GUAMO / Tolima","73319"
"state_co_1176","base.co","HERVEO / Tolima","73347"
"state_co_1177","base.co","HONDA / Tolima","73349"
"state_co_1178","base.co","ICONONZO / Tolima","73352"
"state_co_1179","base.co","LÉRIDA / Tolima","73408"
"state_co_1180","base.co","LÍBANO / Tolima","73411"
"state_co_1181","base.co","MARIQUITA / Tolima","73443"
"state_co_1182","base.co","MELGAR / Tolima","73449"
"state_co_1183","base.co","MURILLO / Tolima","73461"
"state_co_1184","base.co","NATAGAIMA / Tolima","73483"
"state_co_1185","base.co","ORTEGA / Tolima","73504"
"state_co_1186","base.co","PALOCABILDO / Tolima","73520"
"state_co_1187","base.co","PIEDRAS / Tolima","73547"
"state_co_1188","base.co","PLANADAS / Tolima","73555"
"state_co_1189","base.co","PRADO / Tolima","73563"
"state_co_1190","base.co","PURIFICACIÓN / Tolima","73585"
"state_co_1191","base.co","RIOBLANCO / Tolima","73616"
"state_co_1192","base.co","RONCESVALLES / Tolima","73622"
"state_co_1193","base.co","ROVIRA / Tolima","73624"
"state_co_1194","base.co","SALDAÑA / Tolima","73671"
"state_co_1195","base.co","SAN ANTONIO / Tolima","73675"
"state_co_1196","base.co","SAN LUIS / Tolima","73678"
"state_co_1197","base.co","SANTA ISABEL / Tolima","73686"
"state_co_1198","base.co","SUÁREZ / Tolima","73770"
"state_co_1199","base.co","VALLE DE SAN JUAN / Tolima","73854"
"state_co_1200","base.co","VENADILLO / Tolima","73861"
"state_co_1201","base.co","VILLAHERMOSA / Tolima","73870"
"state_co_1202","base.co","VILLARRICA / Tolima","73873"
"state_co_1203","base.co","CALI / Valle del Cauca","76001"
"state_co_1204","base.co","ALCALÁ / Valle del Cauca","76020"
"state_co_1205","base.co","ANDALUCÍA / Valle del Cauca","76036"
"state_co_1206","base.co","ANSERMANUEVO / Valle del Cauca","76041"
"state_co_1207","base.co","ARGELIA / Valle del Cauca","76054"
"state_co_1208","base.co","BOLÍVAR / Valle del Cauca","76100"
"state_co_1209","base.co","BUENAVENTURA / Valle del Cauca","76109"
"state_co_1210","base.co","GUADALAJARA DE BUGA / Valle del Cauca","76111"
"state_co_1211","base.co","BUGALAGRANDE / Valle del Cauca","76113"
"state_co_1212","base.co","CAICEDONIA / Valle del Cauca","76122"
"state_co_1213","base.co","CALIMA / Valle del Cauca","76126"
"state_co_1214","base.co","CANDELARIA / Valle del Cauca","76130"
"state_co_1215","base.co","CARTAGO / Valle del Cauca","76147"
"state_co_1216","base.co","DAGUA / Valle del Cauca","76233"
"state_co_1217","base.co","EL ÁGUILA / Valle del Cauca","76243"
"state_co_1218","base.co","EL CAIRO / Valle del Cauca","76246"
"state_co_1219","base.co","EL CERRITO / Valle del Cauca","76248"
"state_co_1220","base.co","EL DOVIO / Valle del Cauca","76250"
"state_co_1221","base.co","FLORIDA / Valle del Cauca","76275"
"state_co_1222","base.co","GINEBRA / Valle del Cauca","76306"
"state_co_1223","base.co","GUACARÍ / Valle del Cauca","76318"
"state_co_1224","base.co","JAMUNDÍ / Valle del Cauca","76364"
"state_co_1225","base.co","LA CUMBRE / Valle del Cauca","76377"
"state_co_1226","base.co","LA UNIÓN / Valle del Cauca","76400"
"state_co_1227","base.co","LA VICTORIA / Valle del Cauca","76403"
"state_co_1228","base.co","OBANDO / Valle del Cauca","76497"
"state_co_1229","base.co","PALMIRA / Valle del Cauca","76520"
"state_co_1230","base.co","PRADERA / Valle del Cauca","76563"
"state_co_1231","base.co","RESTREPO / Valle del Cauca","76606"
"state_co_1232","base.co","RIOFRÍO / Valle del Cauca","76616"
"state_co_1233","base.co","ROLDANILLO / Valle del Cauca","76622"
"state_co_1234","base.co","SAN PEDRO / Valle del Cauca","76670"
"state_co_1235","base.co","SEVILLA / Valle del Cauca","76736"
"state_co_1236","base.co","TORO / Valle del Cauca","76823"
"state_co_1237","base.co","TRUJILLO / Valle del Cauca","76828"
"state_co_1238","base.co","TULUÁ / Valle del Cauca","76834"
"state_co_1239","base.co","ULLOA / Valle del Cauca","76845"
"state_co_1240","base.co","VERSALLES / Valle del Cauca","76863"
"state_co_1241","base.co","VIJES / Valle del Cauca","76869"
"state_co_1242","base.co","YOTOCO / Valle del Cauca","76890"
"state_co_1243","base.co","YUMBO / Valle del Cauca","76892"
"state_co_1244","base.co","ZARZAL / Valle del Cauca","76895"
"state_co_1245","base.co","ARAUCA / Arauca","81001"
"state_co_1246","base.co","ARAUQUITA / Arauca","81065"
"state_co_1247","base.co","CRAVO NORTE / Arauca","81220"
"state_co_1248","base.co","FORTUL / Arauca","81300"
"state_co_1249","base.co","PUERTO RONDÓN / Arauca","81591"
"state_co_1250","base.co","SARAVENA / Arauca","81736"
"state_co_1251","base.co","TAME / Arauca","81794"
"state_co_1252","base.co","YOPAL / Casanare","85001"
"state_co_1253","base.co","AGUAZUL / Casanare","85010"
"state_co_1254","base.co","CHAMEZA / Casanare","85015"
"state_co_1255","base.co","HATO COROZAL / Casanare","85125"
"state_co_1256","base.co","LA SALINA / Casanare","85136"
"state_co_1257","base.co","MANÍ / Casanare","85139"
"state_co_1258","base.co","MONTERREY / Casanare","85162"
"state_co_1259","base.co","NUNCHÍA / Casanare","85225"
"state_co_1260","base.co","OROCUÉ / Casanare","85230"
"state_co_1261","base.co","PAZ DE ARIPORO / Casanare","85250"
"state_co_1262","base.co","PORE / Casanare","85263"
"state_co_1263","base.co","RECETOR / Casanare","85279"
"state_co_1264","base.co","SABANALARGA / Casanare","85300"
"state_co_1265","base.co","SÁCAMA / Casanare","85315"
"state_co_1266","base.co","SAN LUIS DE PALENQUE / Casanare","85325"
"state_co_1267","base.co","TÁMARA / Casanare","85400"
"state_co_1268","base.co","TAURAMENA / Casanare","85410"
"state_co_1269","base.co","TRINIDAD / Casanare","85430"
"state_co_1270","base.co","VILLANUEVA / Casanare","85440"
"state_co_1271","base.co","MOCOA / Putumayo","86001"
"state_co_1272","base.co","COLÓN / Putumayo","86219"
"state_co_1273","base.co","ORITO / Putumayo","86320"
"state_co_1274","base.co","PUERTO ASÍS / Putumayo","86568"
"state_co_1275","base.co","PUERTO CAICEDO / Putumayo","86569"
"state_co_1276","base.co","PUERTO GUZMÁN / Putumayo","86571"
"state_co_1277","base.co","LEGUÍZAMO / Putumayo","86573"
"state_co_1278","base.co","SIBUNDOY / Putumayo","86749"
"state_co_1279","base.co","SAN FRANCISCO / Putumayo","86755"
"state_co_1280","base.co","SAN MIGUEL / Putumayo","86757"
"state_co_1281","base.co","SANTIAGO / Putumayo","86760"
"state_co_1282","base.co","VALLE DEL GUAMUEZ / Putumayo","86865"
"state_co_1283","base.co","VILLAGARZÓN / Putumayo","86885"
"state_co_1284","base.co","SAN ANDRÉS / Archipiélago de San Andrés - Providencia y Santa Catalina","88001"
"state_co_1285","base.co","PROVIDENCIA / Archipiélago de San Andrés - Providencia y Santa Catalina","88564"
"state_co_1286","base.co","LETICIA / Amazonas","91001"
"state_co_1287","base.co","EL ENCANTO / Amazonas","91263"
"state_co_1288","base.co","LA CHORRERA / Amazonas","91405"
"state_co_1289","base.co","LA PEDRERA / Amazonas","91407"
"state_co_1290","base.co","LA VICTORIA / Amazonas","91430"
"state_co_1291","base.co","MIRITI - PARANÁ / Amazonas","91460"
"state_co_1292","base.co","PUERTO ALEGRÍA / Amazonas","91530"
"state_co_1293","base.co","PUERTO ARICA / Amazonas","91536"
"state_co_1294","base.co","PUERTO NARIÑO / Amazonas","91540"
"state_co_1295","base.co","PUERTO SANTANDER / Amazonas","91669"
"state_co_1296","base.co","TARAPACÁ / Amazonas","91798"
"state_co_1297","base.co","INÍRIDA / Guainía","94001"
"state_co_1298","base.co","BARRANCO MINAS / Guainía","94343"
"state_co_1299","base.co","MAPIRIPANA / Guainía","94663"
"state_co_1300","base.co","SAN FELIPE / Guainía","94883"
"state_co_1301","base.co","PUERTO COLOMBIA / Guainía","94884"
"state_co_1302","base.co","LA GUADALUPE / Guainía","94885"
"state_co_1303","base.co","CACAHUAL / Guainía","94886"
"state_co_1304","base.co","PANA PANA / Guainía","94887"
"state_co_1305","base.co","MORICHAL / Guainía","94888"
"state_co_1306","base.co","SAN JOSÉ DEL GUAVIARE / Guaviare","95001"
"state_co_1307","base.co","CALAMAR / Guaviare","95015"
"state_co_1308","base.co","EL RETORNO / Guaviare","95025"
"state_co_1309","base.co","MIRAFLORES / Guaviare","95200"
"state_co_1310","base.co","MITÚ / Vaupés","97001"
"state_co_1311","base.co","CARURU / Vaupés","97161"
"state_co_1312","base.co","PACOA / Vaupés","97511"
"state_co_1313","base.co","TARAIRA / Vaupés","97666"
"state_co_1314","base.co","PAPUNAUA / Vaupés","97777"
"state_co_1315","base.co","YAVARATÉ / Vaupés","97889"
"state_co_1316","base.co","PUERTO CARREÑO / Vichada","99001"
"state_co_1317","base.co","LA PRIMAVERA / Vichada","99524"
"state_co_1318","base.co","SANTA ROSALÍA / Vichada","99624"
"state_co_1319","base.co","CUMARIBO / Vichada","99773"
