id,code,name,user_type_id:id,reconcile,chart_template_id:id
ID_C424508,424508,CONSTRUCCIONES EN CURSO,account.data_account_type_revenue,false,l10n_co_comercial
ID_C424512,424512,MAQUINARIA EN MONTAJE,account.data_account_type_revenue,false,l10n_co_comercial
ID_C424516,424516,CONSTRUCCIONES Y EDIFICACIONES,account.data_account_type_revenue,false,l10n_co_comercial
ID_C424520,424520,MAQUINARIA Y EQUIPO,account.data_account_type_revenue,false,l10n_co_comercial
ID_C424524,424524,EQUIPO DE OFICINA,account.data_account_type_revenue,false,l10n_co_comercial
ID_C424528,424528,EQUIPO DE COMPUTACION Y COMUNICACION,account.data_account_type_revenue,false,l10n_co_comercial
ID_C424532,424532,EQUIPO MEDICO - CIENTIFICO,account.data_account_type_revenue,false,l10n_co_comercial
ID_C424536,424536,EQUIPO DE HOTELES Y RESTAURANTES,account.data_account_type_revenue,false,l10n_co_comercial
ID_C424540,424540,FLOTA Y EQUIPO DE TRANSPORTE,account.data_account_type_revenue,false,l10n_co_comercial
ID_C424544,424544,FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO,account.data_account_type_revenue,false,l10n_co_comercial
ID_C424548,424548,FLOTA Y EQUIPO AEREO,account.data_account_type_revenue,false,l10n_co_comercial
ID_C424552,424552,FLOTA Y EQUIPO FERREO,account.data_account_type_revenue,false,l10n_co_comercial
ID_C424556,424556,ACUEDUCTOS PLANTAS Y REDES,account.data_account_type_revenue,false,l10n_co_comercial
ID_C424560,424560,ARMAMENTO DE VIGILANCIA,account.data_account_type_revenue,false,l10n_co_comercial
ID_C424562,424562,ENVASES Y EMPAQUES,account.data_account_type_revenue,false,l10n_co_comercial
ID_C424564,424564,PLANTACIONES AGRICOLAS Y FORESTALES,account.data_account_type_revenue,false,l10n_co_comercial
ID_C424568,424568,VIAS DE COMUNICACION,account.data_account_type_revenue,false,l10n_co_comercial
ID_C424572,424572,MINAS Y CANTERAS,account.data_account_type_revenue,false,l10n_co_comercial
ID_C424580,424580,POZOS ARTESIANOS,account.data_account_type_revenue,false,l10n_co_comercial
ID_C424584,424584,YACIMIENTOS,account.data_account_type_revenue,false,l10n_co_comercial
ID_C424588,424588,SEMOVIENTES,account.data_account_type_revenue,false,l10n_co_comercial
ID_C424599,424599,AJUSTES POR INFLACION,account.data_account_type_revenue,false,l10n_co_comercial
ID_C424805,424805,INTANGIBLES,account.data_account_type_revenue,false,l10n_co_comercial
ID_C424810,424810,OTROS ACTIVOS,account.data_account_type_revenue,false,l10n_co_comercial
ID_C424899,424899,AJUSTES POR INFLACION,account.data_account_type_revenue,false,l10n_co_comercial
ID_C425005,425005,DEUDAS MALAS,account.data_account_type_revenue,false,l10n_co_comercial
ID_C425010,425010,SEGUROS,account.data_account_type_revenue,false,l10n_co_comercial
ID_C425015,425015,RECLAMOS,account.data_account_type_revenue,false,l10n_co_comercial
ID_C425020,425020,REINTEGRO POR PERSONAL EN COMISION,account.data_account_type_revenue,false,l10n_co_comercial
ID_C425025,425025,REINTEGRO GARANTIAS,account.data_account_type_revenue,false,l10n_co_comercial
ID_C425030,425030,DESCUENTOS CONCEDIDOS,account.data_account_type_revenue,false,l10n_co_comercial
ID_C425035,425035,REINTEGRO PROVISIONES,account.data_account_type_revenue,false,l10n_co_comercial
ID_C425040,425040,GASTOS BANCARIOS,account.data_account_type_revenue,false,l10n_co_comercial
ID_C425045,425045,DE DEPRECIACION,account.data_account_type_revenue,false,l10n_co_comercial
ID_C425050,425050,REINTEGRO DE OTROS COSTOS Y GASTOS,account.data_account_type_revenue,false,l10n_co_comercial
ID_C425099,425099,AJUSTES POR INFLACION,account.data_account_type_revenue,false,l10n_co_comercial
ID_C425505,425505,POR SINIESTRO,account.data_account_type_revenue,false,l10n_co_comercial
ID_C425510,425510,POR SUMINISTROS,account.data_account_type_revenue,false,l10n_co_comercial
ID_C425515,425515,LUCRO CESANTE COMPAÑIAS DE SEGUROS,account.data_account_type_revenue,false,l10n_co_comercial
ID_C425520,425520,DAÑO EMERGENTE COMPAÑIAS DE SEGUROS,account.data_account_type_revenue,false,l10n_co_comercial
ID_C425525,425525,POR PERDIDA DE MERCANCIA,account.data_account_type_revenue,false,l10n_co_comercial
ID_C425530,425530,POR INCUMPLIMIENTO DE CONTRATOS,account.data_account_type_revenue,false,l10n_co_comercial
ID_C425535,425535,DE TERCEROS,account.data_account_type_revenue,false,l10n_co_comercial
ID_C425540,425540,POR INCAPACIDADES I.S.S.,account.data_account_type_revenue,false,l10n_co_comercial
ID_C425595,425595,OTRAS,account.data_account_type_revenue,false,l10n_co_comercial
ID_C425599,425599,AJUSTES POR INFLACION,account.data_account_type_revenue,false,l10n_co_comercial
ID_C426099,426099,AJUSTES POR INFLACION,account.data_account_type_revenue,false,l10n_co_comercial
ID_C426599,426599,AJUSTES POR INFLACION,account.data_account_type_revenue,false,l10n_co_comercial
ID_C427599,427599,AJUSTES POR INFLACION,account.data_account_type_revenue,false,l10n_co_comercial
ID_C429503,429503,CERT,account.data_account_type_revenue,false,l10n_co_comercial
ID_C429505,429505,APROVECHAMIENTOS,account.data_account_type_revenue,false,l10n_co_comercial
ID_C429507,429507,AUXILIOS,account.data_account_type_revenue,false,l10n_co_comercial
ID_C429509,429509,DONACIONES,account.data_account_type_revenue,false,l10n_co_comercial
ID_C429511,429511,INGRESOS POR INVESTIGACION Y DESARROLLO,account.data_account_type_revenue,false,l10n_co_comercial
ID_C429513,429513,POR TRABAJOS EJECUTADOS,account.data_account_type_revenue,false,l10n_co_comercial
ID_C429515,429515,REGALIAS,account.data_account_type_revenue,false,l10n_co_comercial
ID_C429517,429517,DERIVADOS DE LAS EXPORTACIONES,account.data_account_type_revenue,false,l10n_co_comercial
ID_C429519,429519,OTROS INGRESOS DE EXPLOTACION,account.data_account_type_revenue,false,l10n_co_comercial
ID_C429521,429521,DE LA ACTIVIDAD GANADERA,account.data_account_type_revenue,false,l10n_co_comercial
ID_C429525,429525,DERECHOS Y LICITACIONES,account.data_account_type_revenue,false,l10n_co_comercial
ID_C429530,429530,INGRESOS POR ELEMENTOS PERDIDOS,account.data_account_type_revenue,false,l10n_co_comercial
ID_C429533,429533,MULTAS Y RECARGOS,account.data_account_type_revenue,false,l10n_co_comercial
ID_C429535,429535,PREAVISOS DESCONTADOS,account.data_account_type_revenue,false,l10n_co_comercial
ID_C429537,429537,RECLAMOS,account.data_account_type_revenue,false,l10n_co_comercial
ID_C429540,429540,RECOBRO DE DAÑOS,account.data_account_type_revenue,false,l10n_co_comercial
ID_C429543,429543,PREMIOS,account.data_account_type_revenue,false,l10n_co_comercial
ID_C429545,429545,BONIFICACIONES,account.data_account_type_revenue,false,l10n_co_comercial
ID_C429547,429547,PRODUCTOS DESCONTADOS,account.data_account_type_revenue,false,l10n_co_comercial
ID_C429549,429549,RECONOCIMIENTOS I.S.S.,account.data_account_type_revenue,false,l10n_co_comercial
ID_C429551,429551,EXCEDENTES,account.data_account_type_revenue,false,l10n_co_comercial
ID_C429553,429553,SOBRANTES DE CAJA MENOR,account.data_account_type_revenue,false,l10n_co_comercial
ID_C429555,429555,SOBRANTES EN LIQUIDACION FLETES,account.data_account_type_revenue,false,l10n_co_comercial
ID_C429557,429557,SUBSIDIOS ESTATALES,account.data_account_type_revenue,false,l10n_co_comercial
ID_C429559,429559,CAPACITACION DISTRIBUIDORES,account.data_account_type_revenue,false,l10n_co_comercial
ID_C429561,429561,DE ESCRITURACION,account.data_account_type_revenue,false,l10n_co_comercial
ID_C429563,429563,REGISTRO PROMESAS DE VENTA,account.data_account_type_revenue,false,l10n_co_comercial
ID_C429567,429567,UTILES; PAPELERIA Y FOTOCOPIAS,account.data_account_type_revenue,false,l10n_co_comercial
ID_C429571,429571,RESULTADOS MATRICULAS Y TRASPASOS,account.data_account_type_revenue,false,l10n_co_comercial
ID_C429573,429573,DECORACIONES,account.data_account_type_revenue,false,l10n_co_comercial
ID_C429575,429575,MANEJO DE CARGA,account.data_account_type_revenue,false,l10n_co_comercial
ID_C429579,429579,HISTORIA CLINICA,account.data_account_type_revenue,false,l10n_co_comercial
ID_C429581,429581,AJUSTE AL PESO,account.data_account_type_revenue,false,l10n_co_comercial
ID_C429583,429583,LLAMADAS TELEFONICAS,account.data_account_type_revenue,false,l10n_co_comercial
ID_C429599,429599,AJUSTES POR INFLACION,account.data_account_type_revenue,false,l10n_co_comercial
ID_C470505,470505,INVERSIONES (CR),account.data_account_type_revenue,false,l10n_co_comercial
ID_C470510,470510,INVENTARIOS (CR),account.data_account_type_revenue,false,l10n_co_comercial
ID_C470515,470515,PROPIEDADES; PLANTA Y EQUIPO (CR),account.data_account_type_revenue,false,l10n_co_comercial
ID_C470520,470520,INTANGIBLES (CR),account.data_account_type_revenue,false,l10n_co_comercial
ID_C470525,470525,ACTIVOS DIFERIDOS,account.data_account_type_revenue,false,l10n_co_comercial
ID_C470530,470530,OTROS ACTIVOS (CR),account.data_account_type_revenue,false,l10n_co_comercial
ID_C470535,470535,PASIVOS SUJETOS DE AJUSTE,account.data_account_type_revenue,false,l10n_co_comercial
ID_C470540,470540,PATRIMONIO,account.data_account_type_revenue,false,l10n_co_comercial
ID_C470545,470545,DEPRECIACION ACUMULADA (DB),account.data_account_type_revenue,false,l10n_co_comercial
ID_C470550,470550,DEPRECIACION DIFERIDA (CR),account.data_account_type_revenue,false,l10n_co_comercial
ID_C470555,470555,AGOTAMIENTO ACUMULADO (DB),account.data_account_type_revenue,false,l10n_co_comercial
ID_C470560,470560,AMORTIZACION ACUMULADA (DB),account.data_account_type_revenue,false,l10n_co_comercial
ID_C470565,470565,INGRESOS OPERACIONALES (DB),account.data_account_type_revenue,false,l10n_co_comercial
ID_C470570,470570,INGRESOS NO OPERACIONALES (DB),account.data_account_type_revenue,false,l10n_co_comercial
ID_C470575,470575,GASTOS OPERACIONALES DE ADMINISTRACION (CR),account.data_account_type_revenue,false,l10n_co_comercial
ID_C470580,470580,GASTOS OPERACIONALES DE VENTAS (CR),account.data_account_type_revenue,false,l10n_co_comercial
ID_C470585,470585,GASTOS NO OPERACIONALES (CR),account.data_account_type_revenue,false,l10n_co_comercial
ID_C470590,470590,COMPRAS (CR),account.data_account_type_revenue,false,l10n_co_comercial
ID_C470592,470592,COSTO DE VENTAS (CR),account.data_account_type_revenue,false,l10n_co_comercial
ID_C470594,470594,COSTOS DE PRODUCCION O DE OPERACION (DB),account.data_account_type_revenue,false,l10n_co_comercial
ID_C510503,510503,SALARIO INTEGRAL,account.data_account_type_expenses,false,l10n_co_comercial
ID_C510506,510506,SUELDOS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C510512,510512,JORNALES,account.data_account_type_expenses,false,l10n_co_comercial
ID_C510515,510515,HORAS EXTRAS Y RECARGOS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C510518,510518,COMISIONES,account.data_account_type_expenses,false,l10n_co_comercial
ID_C510521,510521,VIATICOS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C510524,510524,INCAPACIDADES,account.data_account_type_expenses,false,l10n_co_comercial
ID_C510527,510527,AUXILIO DE TRANSPORTE,account.data_account_type_expenses,false,l10n_co_comercial
ID_C510530,510530,CESANTIAS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C510533,510533,INTERESES SOBRE CESANTIAS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C510536,510536,PRIMA DE SERVICIOS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C510539,510539,VACACIONES,account.data_account_type_expenses,false,l10n_co_comercial
ID_C510542,510542,PRIMAS EXTRALEGALES,account.data_account_type_expenses,false,l10n_co_comercial
ID_C510545,510545,AUXILIOS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C510548,510548,BONIFICACIONES,account.data_account_type_expenses,false,l10n_co_comercial
ID_C510551,510551,DOTACION Y SUMINISTRO A TRABAJADORES,account.data_account_type_expenses,false,l10n_co_comercial
ID_C510554,510554,SEGUROS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C510557,510557,CUOTAS PARTES PENSIONES DE JUBILACION,account.data_account_type_expenses,false,l10n_co_comercial
ID_C510558,510558,AMORTIZACION CALCULO ACTUARIAL PENSIONES DE JUBILACION,account.data_account_type_expenses,false,l10n_co_comercial
ID_C510559,510559,PENSIONES DE JUBILACION,account.data_account_type_expenses,false,l10n_co_comercial
ID_C510560,510560,INDEMNIZACIONES LABORALES,account.data_account_type_expenses,false,l10n_co_comercial
ID_C510563,510563,CAPACITACION AL PERSONAL,account.data_account_type_expenses,false,l10n_co_comercial
ID_C510566,510566,GASTOS DEPORTIVOS Y DE RECREACION,account.data_account_type_expenses,false,l10n_co_comercial
ID_C510568,510568,APORTES A ADMINISTRADORAS DE RIESGOS PROFESIONALES A.R.P.,account.data_account_type_expenses,false,l10n_co_comercial
ID_C510569,510569,APORTES EPS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C510570,510570,APORTES A FONDOS DE PENSIONES Y/0 CESANTIAS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C510571,510571,APORTES A FONDOS DE PENSIONES Y/0 CESANTIAS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C510572,510572,APORTES CAJAS DE COMPENSACION FAMILIAR,account.data_account_type_expenses,false,l10n_co_comercial
ID_C510575,510575,APORTES I.C.B.F.,account.data_account_type_expenses,false,l10n_co_comercial
ID_C510578,510578,SENA,account.data_account_type_expenses,false,l10n_co_comercial
ID_C510581,510581,APORTES SINDICALES,account.data_account_type_expenses,false,l10n_co_comercial
ID_C510584,510584,GASTOS MEDICOS Y DROGAS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C510595,510595,OTROS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C510599,510599,AJUSTES POR INFLACION,account.data_account_type_expenses,false,l10n_co_comercial
ID_C511005,511005,JUNTA DIRECTIVA,account.data_account_type_expenses,false,l10n_co_comercial
ID_C511010,511010,REVISORÍA FISCAL,account.data_account_type_expenses,false,l10n_co_comercial
ID_C511015,511015,AUDITORIA EXTERNA,account.data_account_type_expenses,false,l10n_co_comercial
ID_C511020,511020,AVALUOS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C511025,511025,ASESORIA JURIDICA,account.data_account_type_expenses,false,l10n_co_comercial
ID_C511030,511030,ASESORIA FINANCIERA,account.data_account_type_expenses,false,l10n_co_comercial
ID_C511035,511035,ASESORIA TECNICA,account.data_account_type_expenses,false,l10n_co_comercial
ID_C511095,511095,OTROS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C511099,511099,AJUSTES POR INFLACION,account.data_account_type_expenses,false,l10n_co_comercial
ID_C511505,511505,INDUSTRIA Y COMERCIO,account.data_account_type_expenses,false,l10n_co_comercial
ID_C511510,511510,DE TIMBRES,account.data_account_type_expenses,false,l10n_co_comercial
ID_C511515,511515,A LA PROPIEDAD RAIZ,account.data_account_type_expenses,false,l10n_co_comercial
ID_C511520,511520,DERECHOS SOBRE INSTRUMENTOS PUBLICOS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C511525,511525,DE VALORIZACION,account.data_account_type_expenses,false,l10n_co_comercial
ID_C511530,511530,DE TURISMO,account.data_account_type_expenses,false,l10n_co_comercial
ID_C511535,511535,TASA POR UTILIZACION DE PUERTOS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C511540,511540,DE VEHICULOS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C511545,511545,DE ESPECTACULOS PUBLICOS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C511550,511550,CUOTAS DE FOMENTO,account.data_account_type_expenses,false,l10n_co_comercial
ID_C511570,511570,IVA DESCONTABLE,account.data_account_type_expenses,false,l10n_co_comercial
ID_C511595,511595,OTROS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C511599,511599,AJUSTES POR INFLACION,account.data_account_type_expenses,false,l10n_co_comercial
ID_C512005,512005,TERRENOS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C512010,512010,CONSTRUCCIONES Y EDIFICACIONES,account.data_account_type_expenses,false,l10n_co_comercial
ID_C512015,512015,MAQUINARIA Y EQUIPO,account.data_account_type_expenses,false,l10n_co_comercial
ID_C512020,512020,EQUIPO DE OFICINA,account.data_account_type_expenses,false,l10n_co_comercial
ID_C512025,512025,EQUIPO DE COMPUTACION Y COMUNICACION,account.data_account_type_expenses,false,l10n_co_comercial
ID_C512030,512030,EQUIPO MEDICO - CIENTIFICO,account.data_account_type_expenses,false,l10n_co_comercial
ID_C512035,512035,EQUIPO DE HOTELES Y RESTAURANTES,account.data_account_type_expenses,false,l10n_co_comercial
ID_C512040,512040,FLOTA Y EQUIPO DE TRANSPORTE,account.data_account_type_expenses,false,l10n_co_comercial
ID_C512045,512045,FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO,account.data_account_type_expenses,false,l10n_co_comercial
ID_C512050,512050,FLOTA Y EQUIPO AEREO,account.data_account_type_expenses,false,l10n_co_comercial
ID_C512055,512055,FLOTA Y EQUIPO FERREO,account.data_account_type_expenses,false,l10n_co_comercial
ID_C512060,512060,ACUEDUCTOS PLANTAS Y REDES,account.data_account_type_expenses,false,l10n_co_comercial
ID_C512065,512065,AERODROMOS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C512070,512070,SEMOVIENTES,account.data_account_type_expenses,false,l10n_co_comercial
ID_C512095,512095,OTROS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C512099,512099,AJUSTES POR INFLACION,account.data_account_type_expenses,false,l10n_co_comercial
ID_C512505,512505,CONTRIBUCIONES,account.data_account_type_expenses,false,l10n_co_comercial
ID_C512510,512510,AFILIACIONES Y SOSTENIMIENTO,account.data_account_type_expenses,false,l10n_co_comercial
ID_C512599,512599,AJUSTES POR INFLACION,account.data_account_type_expenses,false,l10n_co_comercial
ID_C513005,513005,MANEJO,account.data_account_type_expenses,false,l10n_co_comercial
ID_C513010,513010,CUMPLIMIENTO,account.data_account_type_expenses,false,l10n_co_comercial
ID_C513015,513015,CORRIENTE DEBIL,account.data_account_type_expenses,false,l10n_co_comercial
ID_C513020,513020,VIDA COLECTIVA,account.data_account_type_expenses,false,l10n_co_comercial
ID_C513025,513025,INCENDIO,account.data_account_type_expenses,false,l10n_co_comercial
ID_C513030,513030,TERREMOTO,account.data_account_type_expenses,false,l10n_co_comercial
ID_C513035,513035,SUSTRACCION Y HURTO,account.data_account_type_expenses,false,l10n_co_comercial
ID_C513040,513040,FLOTA Y EQUIPO DE TRANSPORTE,account.data_account_type_expenses,false,l10n_co_comercial
ID_C513045,513045,FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO,account.data_account_type_expenses,false,l10n_co_comercial
ID_C513050,513050,FLOTA Y EQUIPO AEREO,account.data_account_type_expenses,false,l10n_co_comercial
ID_C513055,513055,FLOTA Y EQUIPO FERREO,account.data_account_type_expenses,false,l10n_co_comercial
ID_C513060,513060,RESPONSABILIDAD CIVIL Y EXTRACONTRACTUAL,account.data_account_type_expenses,false,l10n_co_comercial
ID_C513065,513065,VUELO,account.data_account_type_expenses,false,l10n_co_comercial
ID_C513070,513070,ROTURA DE MAQUINARIA,account.data_account_type_expenses,false,l10n_co_comercial
ID_C513075,513075,OBLIGATORIO ACCIDENTE DE TRANSITO,account.data_account_type_expenses,false,l10n_co_comercial
ID_C513080,513080,LUCRO CESANTE,account.data_account_type_expenses,false,l10n_co_comercial
ID_C513085,513085,TRANSPORTE DE MERCANCÍA,account.data_account_type_expenses,false,l10n_co_comercial
ID_C513095,513095,OTROS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C513099,513099,AJUSTES POR INFLACION,account.data_account_type_expenses,false,l10n_co_comercial
ID_C513505,513505,ASEO Y VIGILANCIA,account.data_account_type_expenses,false,l10n_co_comercial
ID_C513510,513510,TEMPORALES,account.data_account_type_expenses,false,l10n_co_comercial
ID_C513515,513515,ASISTENCIA TECNICA,account.data_account_type_expenses,false,l10n_co_comercial
ID_C513520,513520,PROCESAMIENTO ELECTRONICO DE DATOS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C513525,513525,ACUEDUCTO Y ALCANTARILLADO,account.data_account_type_expenses,false,l10n_co_comercial
ID_C513530,513530,ENERGIA ELECTRICA,account.data_account_type_expenses,false,l10n_co_comercial
ID_C513535,513535,TELEFONO,account.data_account_type_expenses,false,l10n_co_comercial
ID_C513540,513540,CORREO; PORTES Y TELEGRAMAS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C513545,513545,FAX Y TELEX,account.data_account_type_expenses,false,l10n_co_comercial
ID_C513550,513550,TRANSPORTE; FLETES Y ACARREOS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C513555,513555,GAS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C513595,513595,OTROS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C513599,513599,AJUSTES POR INFLACION,account.data_account_type_expenses,false,l10n_co_comercial
ID_C514005,514005,NOTARIALES,account.data_account_type_expenses,false,l10n_co_comercial
ID_C514010,514010,REGISTRO MERCANTIL,account.data_account_type_expenses,false,l10n_co_comercial
ID_C514015,514015,TRAMITES Y LICENCIAS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C514020,514020,ADUANEROS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C514025,514025,CONSULARES,account.data_account_type_expenses,false,l10n_co_comercial
ID_C514095,514095,OTROS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C514099,514099,AJUSTES POR INFLACION,account.data_account_type_expenses,false,l10n_co_comercial
ID_C514505,514505,TERRENOS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C514510,514510,CONSTRUCCIONES Y EDIFICACIONES,account.data_account_type_expenses,false,l10n_co_comercial
ID_C514515,514515,MAQUINARIA Y EQUIPO,account.data_account_type_expenses,false,l10n_co_comercial
ID_C514520,514520,EQUIPO DE OFICINA,account.data_account_type_expenses,false,l10n_co_comercial
ID_C514525,514525,EQUIPO DE COMPUTACION Y COMUNICACION,account.data_account_type_expenses,false,l10n_co_comercial
ID_C514530,514530,EQUIPO MEDICO-CIENTIFICO,account.data_account_type_expenses,false,l10n_co_comercial
ID_C514535,514535,EQUIPO DE HOTELES Y RESTAURANTES,account.data_account_type_expenses,false,l10n_co_comercial
ID_C514540,514540,FLOTA Y EQUIPO DE TRANSPORTE,account.data_account_type_expenses,false,l10n_co_comercial
ID_C514545,514545,FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO,account.data_account_type_expenses,false,l10n_co_comercial
ID_C514550,514550,FLOTA Y EQUIPO AEREO,account.data_account_type_expenses,false,l10n_co_comercial
ID_C514555,514555,FLOTA Y EQUIPO FERREO,account.data_account_type_expenses,false,l10n_co_comercial
ID_C514560,514560,ACUEDUCTOS PLANTAS Y REDES,account.data_account_type_expenses,false,l10n_co_comercial
ID_C514565,514565,ARMAMENTO DE VIGILANCIA,account.data_account_type_expenses,false,l10n_co_comercial
ID_C514570,514570,VIAS DE COMUNICACION,account.data_account_type_expenses,false,l10n_co_comercial
ID_C514599,514599,AJUSTES POR INFLACION,account.data_account_type_expenses,false,l10n_co_comercial
ID_C515005,515005,INSTALACIONES ELECTRICAS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C515010,515010,ARREGLOS ORNAMENTALES,account.data_account_type_expenses,false,l10n_co_comercial
ID_C515015,515015,REPARACIONES LOCATIVAS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C515095,515095,OTROS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C515099,515099,AJUSTES POR INFLACION,account.data_account_type_expenses,false,l10n_co_comercial
ID_C515505,515505,ALOJAMIENTO Y MANUTENCION,account.data_account_type_expenses,false,l10n_co_comercial
ID_C515510,515510,PASAJES FLUVIALES Y/O MARITIMOS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C515515,515515,PASAJES AEREOS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C515520,515520,PASAJES TERRESTRES,account.data_account_type_expenses,false,l10n_co_comercial
ID_C515525,515525,PASAJES FERREOS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C515595,515595,OTROS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C515599,515599,AJUSTES POR INFLACION,account.data_account_type_expenses,false,l10n_co_comercial
ID_C516005,516005,CONSTRUCCIONES Y EDIFICACIONES,account.data_account_type_expenses,false,l10n_co_comercial
ID_C516010,516010,MAQUINARIA Y EQUIPO,account.data_account_type_expenses,false,l10n_co_comercial
ID_C516015,516015,EQUIPO DE OFICINA,account.data_account_type_expenses,false,l10n_co_comercial
ID_C516020,516020,EQUIPO DE COMPUTACION Y COMUNICACION,account.data_account_type_expenses,false,l10n_co_comercial
ID_C516025,516025,EQUIPO MEDICO - CIENTIFICO,account.data_account_type_expenses,false,l10n_co_comercial
ID_C516030,516030,EQUIPO DE HOTELES Y RESTAURANTES,account.data_account_type_expenses,false,l10n_co_comercial
ID_C516035,516035,FLOTA Y EQUIPO DE TRANSPORTE,account.data_account_type_expenses,false,l10n_co_comercial
ID_C516040,516040,FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO,account.data_account_type_expenses,false,l10n_co_comercial
ID_C516045,516045,FLOTA Y EQUIPO AEREO,account.data_account_type_expenses,false,l10n_co_comercial
ID_C516050,516050,FLOTA Y EQUIPO FERREO,account.data_account_type_expenses,false,l10n_co_comercial
ID_C516055,516055,ACUEDUCTOS; PLANTAS Y REDES,account.data_account_type_expenses,false,l10n_co_comercial
ID_C516060,516060,ARMAMENTO DE VIGILANCIA,account.data_account_type_expenses,false,l10n_co_comercial
ID_C516099,516099,AJUSTES POR INFLACION,account.data_account_type_expenses,false,l10n_co_comercial
ID_C516505,516505,VIAS DE COMUNICACION,account.data_account_type_expenses,false,l10n_co_comercial
ID_C516510,516510,INTANGIBLES,account.data_account_type_expenses,false,l10n_co_comercial
ID_C516515,516515,CARGOS DIFERIDOS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C516595,516595,OTRAS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C516599,516599,AJUSTES POR INFLACION,account.data_account_type_expenses,false,l10n_co_comercial
ID_C519505,519505,COMISIONES,account.data_account_type_expenses,false,l10n_co_comercial
ID_C519510,519510,LIBROS; SUSCRIPCIONES; PERIODICOS Y REVISTAS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C519515,519515,MUSICA AMBIENTAL,account.data_account_type_expenses,false,l10n_co_comercial
ID_C519520,519520,GASTOS DE REPRESENTACION Y RELACIONES PUBLICAS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C519525,519525,ELEMENTOS DE ASEO Y CAFETERIA,account.data_account_type_expenses,false,l10n_co_comercial
ID_C519530,519530,UTILES; PAPELERIA Y FOTOCOPIAS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C519535,519535,COMBUSTIBLES Y LUBRICANTES,account.data_account_type_expenses,false,l10n_co_comercial
ID_C519540,519540,ENVASES Y EMPAQUES,account.data_account_type_expenses,false,l10n_co_comercial
ID_C519545,519545,TAXIS Y BUSES,account.data_account_type_expenses,false,l10n_co_comercial
ID_C519550,519550,ESTAMPILLAS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C519555,519555,MICROFILMACION,account.data_account_type_expenses,false,l10n_co_comercial
ID_C519560,519560,CASINO Y RESTAURANTE,account.data_account_type_expenses,false,l10n_co_comercial
ID_C519565,519565,PARQUEADEROS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C519570,519570,INDEMNIZACION POR DAÑOS A TERCEROS,account.data_account_type_expenses,false,l10n_co_comercial
ID_C519575,519575,POLVORA Y SIMILARES,account.data_account_type_expenses,false,l10n_co_comercial
ID_C519595,519595,OTROS,account.data_account_type_expenses,false,l10n_co_comercial
